2252000,1.38664,1.38664,1.38664,1.38664,0,1.38675,1.38675,1.38675,1.38675,0
2263000,1.38663,1.38667,1.38662,1.38663,0,1.38675,1.38680,1.38675,1.38676,0
2264000,1.38665,1.38665,1.38665,1.38665,0,1.38674,1.38674,1.38674,1.38674,0
2270000,1.38663,1.38663,1.38663,1.38663,0,1.38677,1.38677,1.38677,1.38677,0
2275000,1.38665,1.38665,1.38665,1.38665,0,1.38674,1.38674,1.38674,1.38674,0
2422000,1.38664,1.38671,1.38664,1.38671,0,1.38675,1.38683,1.38675,1.38682,0
2521000,1.38671,1.38671,1.38671,1.38671,0,1.38683,1.38683,1.38683,1.38683,0
2522000,1.38672,1.38672,1.38671,1.38671,0,1.38682,1.38683,1.38682,1.38683,0
2585000,1.38673,1.38673,1.38673,1.38673,0,1.38683,1.38683,1.38683,1.38683,0
2630000,1.38672,1.38672,1.38672,1.38672,0,1.38684,1.38684,1.38684,1.38684,0
2632000,1.38672,1.38672,1.38672,1.38672,0,1.38683,1.38683,1.38683,1.38683,0
2633000,1.38670,1.38670,1.38670,1.38670,0,1.38681,1.38681,1.38681,1.38681,0
2637000,1.38671,1.38671,1.38671,1.38671,0,1.38681,1.38681,1.38681,1.38681,0
2639000,1.38670,1.38670,1.38669,1.38669,0,1.38682,1.38682,1.38682,1.38682,0
2640000,1.38672,1.38672,1.38670,1.38670,0,1.38683,1.38683,1.38683,1.38683,0
2641000,1.38672,1.38672,1.38672,1.38672,0,1.38682,1.38682,1.38682,1.38682,0
2642000,1.38670,1.38671,1.38669,1.38669,0,1.38682,1.38682,1.38681,1.38682,0
2646000,1.38671,1.38671,1.38669,1.38669,0,1.38682,1.38682,1.38680,1.38680,0
2647000,1.38668,1.38669,1.38668,1.38669,0,1.38680,1.38681,1.38680,1.38681,0
2655000,1.38669,1.38670,1.38669,1.38670,0,1.38684,1.38684,1.38683,1.38683,0
2671000,1.38672,1.38674,1.38672,1.38673,0,1.38687,1.38688,1.38685,1.38685,0
2686000,1.38672,1.38672,1.38670,1.38670,0,1.38682,1.38682,1.38681,1.38681,0
2688000,1.38671,1.38671,1.38671,1.38671,0,1.38680,1.38680,1.38680,1.38680,0
2692000,1.38670,1.38674,1.38670,1.38674,0,1.38683,1.38687,1.38683,1.38686,0
2697000,1.38672,1.38672,1.38672,1.38672,0,1.38684,1.38684,1.38684,1.38684,0
2707000,1.38673,1.38673,1.38673,1.38673,0,1.38684,1.38684,1.38684,1.38684,0
2714000,1.38672,1.38672,1.38672,1.38672,0,1.38684,1.38684,1.38684,1.38684,0
2715000,1.38673,1.38673,1.38673,1.38673,0,1.38684,1.38684,1.38684,1.38684,0
2718000,1.38673,1.38673,1.38673,1.38673,0,1.38686,1.38686,1.38686,1.38686,0
2721000,1.38674,1.38674,1.38674,1.38674,0,1.38683,1.38683,1.38683,1.38683,0
2723000,1.38672,1.38672,1.38672,1.38672,0,1.38683,1.38683,1.38683,1.38683,0
2724000,1.38673,1.38673,1.38673,1.38673,0,1.38683,1.38683,1.38683,1.38683,0
2728000,1.38671,1.38671,1.38671,1.38671,0,1.38683,1.38683,1.38683,1.38683,0
2736000,1.38671,1.38671,1.38671,1.38671,0,1.38682,1.38682,1.38682,1.38682,0
2744000,1.38669,1.38669,1.38669,1.38669,0,1.38681,1.38681,1.38681,1.38681,0
2762000,1.38670,1.38670,1.38670,1.38670,0,1.38685,1.38685,1.38685,1.38685,0
2771000,1.38672,1.38672,1.38671,1.38672,0,1.38683,1.38684,1.38683,1.38683,0
2779000,1.38672,1.38674,1.38672,1.38674,0,1.38684,1.38687,1.38684,1.38686,0
2780000,1.38675,1.38675,1.38675,1.38675,0,1.38685,1.38685,1.38685,1.38685,0
